train_no,origine_iata,destination_iata,bande,n_ouvert,ferme,n_ferme,rouvre
9832,FRMLW,FRACL,intervalle,0,0,7,0
9832,FRMLW,FRACL,ouverture,0,0,1,0
9832,FRMLW,FRACL,plateau,0,0,17,0
9832,FRMLW,FRACL,relance,0,0,1,0
9832,FRMLW,FRAET,bascule,0,0,1,0
9832,FRMLW,FRAET,derniers_jours,0,0,3,0
9832,FRMLW,FRAET,intervalle,0,0,7,0
9832,FRMLW,FRAET,ouverture,0,0,1,0
9832,FRMLW,FRAET,plateau,0,0,17,0
9832,FRMLW,FRAET,relance,0,0,1,0
9832,FRMLW,FRDJU,bascule,0,0,1,0
9832,FRMLW,FRDJU,derniers_jours,1,0,2,1
9832,FRMLW,FRDJU,intervalle,0,0,7,1
9832,FRMLW,FRDJU,ouverture,0,0,1,0
9832,FRMLW,FRDJU,plateau,0,0,17,0
9832,FRMLW,FRDJU,relance,0,0,1,0
9832,FRMLW,FRMLV,bascule,0,0,1,0
9832,FRMLW,FRMLV,derniers_jours,1,0,2,1
9832,FRMLW,FRMLV,intervalle,0,0,7,1
9832,FRMLW,FRMLV,ouverture,0,0,1,0
9832,FRMLW,FRMLV,plateau,0,0,17,0
9832,FRMLW,FRMLV,relance,0,0,1,0
9832,FRMLW,FRNTE,bascule,0,0,1,0
9832,FRMLW,FRNTE,derniers_jours,0,0,3,0
9832,FRMLW,FRNTE,intervalle,0,0,7,0
9832,FRMLW,FRNTE,ouverture,0,0,1,0
9832,FRMLW,FRNTE,plateau,0,0,17,0
9832,FRMLW,FRNTE,relance,0,0,1,0
9835,BEBMI,FRAIE,intervalle,0,0,1,0
9835,BEBMI,FRAIE,plateau,0,0,2,0
9835,BEBMI,FRAIE,relance,0,0,1,0
9835,BEBMI,FRAVG,intervalle,0,0,1,0
9835,BEBMI,FRAVG,plateau,0,0,2,0
9835,BEBMI,FRAVG,relance,0,0,1,0
9835,BEBMI,FRLLE,intervalle,1,0,0,0
9835,BEBMI,FRLLE,plateau,2,0,0,0
9835,BEBMI,FRLLE,relance,0,0,1,0
9835,BEBMI,FRLPD,intervalle,0,0,1,0
9835,BEBMI,FRLPD,plateau,0,0,2,0
9835,BEBMI,FRLPD,relance,0,0,1,0
9835,BEBMI,FRMLV,intervalle,0,0,1,0
9835,BEBMI,FRMLV,plateau,2,0,0,0
9835,BEBMI,FRMLV,relance,0,0,1,0
9835,BEBMI,FRMLW,intervalle,0,0,1,0
9835,BEBMI,FRMLW,plateau,2,0,0,0
9835,BEBMI,FRMLW,relance,0,0,1,0
9835,BEBMI,FRMSC,intervalle,0,0,1,0
9835,BEBMI,FRMSC,plateau,0,0,2,0
9835,BEBMI,FRMSC,relance,0,0,1,0
9835,BEBMI,FRVLA,intervalle,0,0,1,0
9835,BEBMI,FRVLA,plateau,0,0,2,0
9835,BEBMI,FRVLA,relance,0,0,1,0
9835,FRAIE,FRMSC,intervalle,1,0,0,0
9835,FRAIE,FRMSC,plateau,1,0,1,0
9835,FRAIE,FRMSC,relance,1,0,0,0
9835,FRAVG,FRAIE,intervalle,1,0,0,0
9835,FRAVG,FRAIE,plateau,1,0,1,0
9835,FRAVG,FRAIE,relance,1,0,0,0
9835,FRAVG,FRMSC,intervalle,1,0,0,0
9835,FRAVG,FRMSC,plateau,1,0,1,0
9835,FRAVG,FRMSC,relance,1,0,0,0
9835,FRLLE,FRAIE,intervalle,0,0,1,0
9835,FRLLE,FRAIE,plateau,0,0,2,0
9835,FRLLE,FRAIE,relance,0,0,1,0
9835,FRLLE,FRAVG,intervalle,0,0,1,0
9835,FRLLE,FRAVG,plateau,0,0,2,0
9835,FRLLE,FRAVG,relance,0,0,1,0
9835,FRLLE,FRLPD,intervalle,0,0,1,0
9835,FRLLE,FRLPD,plateau,0,0,2,0
9835,FRLLE,FRLPD,relance,0,0,1,0
9835,FRLLE,FRMLV,intervalle,0,0,1,0
9835,FRLLE,FRMLV,plateau,2,0,0,0
9835,FRLLE,FRMLV,relance,0,0,1,0
9835,FRLLE,FRMLW,intervalle,0,0,1,0
9835,FRLLE,FRMLW,plateau,2,0,0,0
9835,FRLLE,FRMLW,relance,0,0,1,0
9835,FRLLE,FRMSC,intervalle,0,0,1,0
9835,FRLLE,FRMSC,plateau,0,0,2,0
9835,FRLLE,FRMSC,relance,0,0,1,0
9835,FRLLE,FRVLA,intervalle,0,0,1,0
9835,FRLLE,FRVLA,plateau,0,0,2,0
9835,FRLLE,FRVLA,relance,0,0,1,0
9835,FRLPD,FRAIE,intervalle,1,0,0,0
9835,FRLPD,FRAIE,plateau,0,0,2,0
9835,FRLPD,FRAIE,relance,0,0,1,0
9835,FRLPD,FRAVG,intervalle,1,0,0,0
9835,FRLPD,FRAVG,plateau,0,0,2,0
9835,FRLPD,FRAVG,relance,0,0,1,0
9835,FRLPD,FRMSC,intervalle,1,0,0,0
9835,FRLPD,FRMSC,plateau,0,0,2,0
9835,FRLPD,FRMSC,relance,0,0,1,0
9835,FRLPD,FRVLA,intervalle,1,0,0,0
9835,FRLPD,FRVLA,plateau,0,0,2,0
9835,FRLPD,FRVLA,relance,0,0,1,0
9835,FRMLV,FRAIE,intervalle,0,0,1,0
9835,FRMLV,FRAIE,plateau,0,0,2,0
9835,FRMLV,FRAIE,relance,0,0,1,0
9835,FRMLV,FRAVG,intervalle,0,0,1,0
9835,FRMLV,FRAVG,plateau,0,0,2,0
9835,FRMLV,FRAVG,relance,0,0,1,0
9835,FRMLV,FRLPD,intervalle,0,0,1,0
9835,FRMLV,FRLPD,plateau,0,0,2,0
9835,FRMLV,FRLPD,relance,0,0,1,0
9835,FRMLV,FRMSC,intervalle,0,0,1,0
9835,FRMLV,FRMSC,plateau,0,0,2,0
9835,FRMLV,FRMSC,relance,0,0,1,0
9835,FRMLV,FRVLA,intervalle,0,0,1,0
9835,FRMLV,FRVLA,plateau,0,0,2,0
9835,FRMLV,FRVLA,relance,0,0,1,0
9835,FRMLW,FRAIE,intervalle,0,0,1,0
9835,FRMLW,FRAIE,plateau,0,0,2,0
9835,FRMLW,FRAIE,relance,0,0,1,0
9835,FRMLW,FRAVG,intervalle,0,0,1,0
9835,FRMLW,FRAVG,plateau,0,0,2,0
9835,FRMLW,FRAVG,relance,0,0,1,0
9835,FRMLW,FRLPD,intervalle,0,0,1,0
9835,FRMLW,FRLPD,plateau,0,0,2,0
9835,FRMLW,FRLPD,relance,0,0,1,0
9835,FRMLW,FRMLV,intervalle,0,0,1,0
9835,FRMLW,FRMLV,plateau,0,0,2,0
9835,FRMLW,FRMLV,relance,0,0,1,0
9835,FRMLW,FRMSC,intervalle,0,0,1,0
9835,FRMLW,FRMSC,plateau,0,0,2,0
9835,FRMLW,FRMSC,relance,0,0,1,0
9835,FRMLW,FRVLA,intervalle,0,0,1,0
9835,FRMLW,FRVLA,plateau,0,0,2,0
9835,FRMLW,FRVLA,relance,0,0,1,0
9835,FRVLA,FRAIE,intervalle,1,0,0,0
9835,FRVLA,FRAIE,plateau,0,0,2,0
9835,FRVLA,FRAIE,relance,0,0,1,0
9835,FRVLA,FRAVG,intervalle,1,0,0,0
9835,FRVLA,FRAVG,plateau,0,0,2,0
9835,FRVLA,FRAVG,relance,0,0,1,0
9835,FRVLA,FRMSC,intervalle,1,0,0,0
9835,FRVLA,FRMSC,plateau,0,0,2,0
9835,FRVLA,FRMSC,relance,0,0,1,0
9836,BEBMI,FRBZR,bascule,0,0,1,0
9836,BEBMI,FRBZR,intervalle,0,0,2,0
9836,BEBMI,FRBZR,plateau,0,0,4,0
9836,BEBMI,FRBZR,relance,0,0,1,0
9836,BEBMI,FRFNI,bascule,0,0,1,0
9836,BEBMI,FRFNI,derniers_jours,3,0,0,0
9836,BEBMI,FRFNI,intervalle,0,0,7,0
9836,BEBMI,FRFNI,ouverture,0,0,1,0
9836,BEBMI,FRFNI,plateau,0,0,17,0
9836,BEBMI,FRFNI,relance,0,0,1,0
9836,BEBMI,FRLLE,bascule,0,0,1,1
9836,BEBMI,FRLLE,derniers_jours,3,0,0,0
9836,BEBMI,FRLLE,intervalle,2,0,5,0
9836,BEBMI,FRLLE,ouverture,0,0,1,0
9836,BEBMI,FRLLE,plateau,2,0,15,0
9836,BEBMI,FRLLE,relance,1,0,0,0
9836,BEBMI,FRLPD,bascule,0,0,1,0
9836,BEBMI,FRLPD,derniers_jours,3,0,0,0
9836,BEBMI,FRLPD,intervalle,0,0,7,0
9836,BEBMI,FRLPD,ouverture,0,0,1,0
9836,BEBMI,FRLPD,plateau,0,0,17,0
9836,BEBMI,FRLPD,relance,0,0,1,0
9836,BEBMI,FRMLV,bascule,0,0,1,1
9836,BEBMI,FRMLV,derniers_jours,3,0,0,0
9836,BEBMI,FRMLV,intervalle,0,0,7,0
9836,BEBMI,FRMLV,ouverture,0,0,1,0
9836,BEBMI,FRMLV,plateau,2,0,15,0
9836,BEBMI,FRMLV,relance,0,0,1,0
9836,BEBMI,FRMLW,bascule,0,0,1,1
9836,BEBMI,FRMLW,derniers_jours,3,0,0,0
9836,BEBMI,FRMLW,intervalle,0,0,7,0
9836,BEBMI,FRMLW,ouverture,0,0,1,0
9836,BEBMI,FRMLW,plateau,2,0,15,0
9836,BEBMI,FRMLW,relance,0,0,1,0
9836,BEBMI,FRMPL,bascule,0,0,1,0
9836,BEBMI,FRMPL,derniers_jours,3,0,0,0
9836,BEBMI,FRMPL,intervalle,0,0,7,0
9836,BEBMI,FRMPL,ouverture,0,0,1,0
9836,BEBMI,FRMPL,plateau,0,0,17,0
9836,BEBMI,FRMPL,relance,0,0,1,0
9836,BEBMI,FRPGF,bascule,0,0,1,0
9836,BEBMI,FRPGF,intervalle,0,0,2,0
9836,BEBMI,FRPGF,plateau,0,0,4,0
9836,BEBMI,FRPGF,relance,0,0,1,0
9836,BEBMI,FRVLA,bascule,0,0,1,0
9836,BEBMI,FRVLA,derniers_jours,3,0,0,0
9836,BEBMI,FRVLA,intervalle,0,0,7,0
9836,BEBMI,FRVLA,ouverture,0,0,1,0
9836,BEBMI,FRVLA,plateau,0,0,17,0
9836,BEBMI,FRVLA,relance,0,0,1,0
9836,BEBMI,FRXAG,bascule,0,0,1,0
9836,BEBMI,FRXAG,intervalle,0,0,2,0
9836,BEBMI,FRXAG,plateau,0,0,4,0
9836,BEBMI,FRXAG,relance,0,0,1,0
9836,BEBMI,FRXNA,bascule,0,0,1,0
9836,BEBMI,FRXNA,intervalle,0,0,2,0
9836,BEBMI,FRXNA,plateau,0,0,4,0
9836,BEBMI,FRXNA,relance,0,0,1,0
9836,BEBMI,FRXSY,bascule,0,0,1,0
9836,BEBMI,FRXSY,intervalle,0,0,2,0
9836,BEBMI,FRXSY,plateau,0,0,4,0
9836,BEBMI,FRXSY,relance,0,0,1,0
9836,FRBZR,FRPGF,bascule,0,0,1,0
9836,FRBZR,FRPGF,intervalle,1,0,1,0
9836,FRBZR,FRPGF,plateau,2,0,2,0
9836,FRBZR,FRPGF,relance,0,0,1,1
9836,FRBZR,FRXNA,bascule,0,0,1,0
9836,FRBZR,FRXNA,intervalle,1,0,1,0
9836,FRBZR,FRXNA,plateau,2,0,2,0
9836,FRBZR,FRXNA,relance,0,0,1,1
9836,FRFNI,FRBZR,bascule,0,0,1,0
9836,FRFNI,FRBZR,intervalle,1,0,1,0
9836,FRFNI,FRBZR,plateau,2,0,2,0
9836,FRFNI,FRBZR,relance,0,0,1,1
9836,FRFNI,FRMPL,bascule,0,0,1,0
9836,FRFNI,FRMPL,derniers_jours,3,0,0,0
9836,FRFNI,FRMPL,intervalle,5,0,2,0
9836,FRFNI,FRMPL,ouverture,0,0,1,0
9836,FRFNI,FRMPL,plateau,9,0,8,0
9836,FRFNI,FRMPL,relance,0,0,1,1
9836,FRFNI,FRPGF,bascule,0,0,1,0
9836,FRFNI,FRPGF,intervalle,1,0,1,0
9836,FRFNI,FRPGF,plateau,2,0,2,0
9836,FRFNI,FRPGF,relance,0,0,1,1
9836,FRFNI,FRXAG,bascule,0,0,1,0
9836,FRFNI,FRXAG,intervalle,1,0,1,0
9836,FRFNI,FRXAG,plateau,2,0,2,0
9836,FRFNI,FRXAG,relance,0,0,1,1
9836,FRFNI,FRXNA,bascule,0,0,1,0
9836,FRFNI,FRXNA,intervalle,1,0,1,0
9836,FRFNI,FRXNA,plateau,2,0,2,0
9836,FRFNI,FRXNA,relance,0,0,1,1
9836,FRFNI,FRXSY,bascule,0,0,1,0
9836,FRFNI,FRXSY,intervalle,1,0,1,0
9836,FRFNI,FRXSY,plateau,2,0,2,0
9836,FRFNI,FRXSY,relance,0,0,1,1
9836,FRLLE,FRBZR,bascule,0,0,1,0
9836,FRLLE,FRBZR,intervalle,0,0,2,0
9836,FRLLE,FRBZR,plateau,0,0,4,0
9836,FRLLE,FRBZR,relance,0,0,1,0
9836,FRLLE,FRFNI,bascule,0,0,1,0
9836,FRLLE,FRFNI,derniers_jours,3,0,0,0
9836,FRLLE,FRFNI,intervalle,0,0,7,0
9836,FRLLE,FRFNI,ouverture,0,0,1,0
9836,FRLLE,FRFNI,plateau,0,0,17,0
9836,FRLLE,FRFNI,relance,0,0,1,0
9836,FRLLE,FRLPD,bascule,0,0,1,0
9836,FRLLE,FRLPD,derniers_jours,3,0,0,0
9836,FRLLE,FRLPD,intervalle,0,0,7,0
9836,FRLLE,FRLPD,ouverture,0,0,1,0
9836,FRLLE,FRLPD,plateau,0,0,17,0
9836,FRLLE,FRLPD,relance,0,0,1,0
9836,FRLLE,FRMLV,bascule,0,0,1,1
9836,FRLLE,FRMLV,derniers_jours,3,0,0,0
9836,FRLLE,FRMLV,intervalle,0,0,7,0
9836,FRLLE,FRMLV,ouverture,0,0,1,0
9836,FRLLE,FRMLV,plateau,2,0,15,0
9836,FRLLE,FRMLV,relance,0,0,1,0
9836,FRLLE,FRMLW,bascule,0,0,1,1
9836,FRLLE,FRMLW,derniers_jours,3,0,0,0
9836,FRLLE,FRMLW,intervalle,0,0,7,0
9836,FRLLE,FRMLW,ouverture,0,0,1,0
9836,FRLLE,FRMLW,plateau,2,0,15,0
9836,FRLLE,FRMLW,relance,0,0,1,0
9836,FRLLE,FRMPL,bascule,0,0,1,0
9836,FRLLE,FRMPL,derniers_jours,3,0,0,0
9836,FRLLE,FRMPL,intervalle,0,0,7,0
9836,FRLLE,FRMPL,ouverture,0,0,1,0
9836,FRLLE,FRMPL,plateau,0,0,17,0
9836,FRLLE,FRMPL,relance,0,0,1,0
9836,FRLLE,FRPGF,bascule,0,0,1,0
9836,FRLLE,FRPGF,intervalle,0,0,2,0
9836,FRLLE,FRPGF,plateau,0,0,4,0
9836,FRLLE,FRPGF,relance,0,0,1,0
9836,FRLLE,FRVLA,bascule,0,0,1,0
9836,FRLLE,FRVLA,derniers_jours,3,0,0,0
9836,FRLLE,FRVLA,intervalle,0,0,7,0
9836,FRLLE,FRVLA,ouverture,0,0,1,0
9836,FRLLE,FRVLA,plateau,0,0,17,0
9836,FRLLE,FRVLA,relance,0,0,1,0
9836,FRLLE,FRXAG,bascule,0,0,1,0
9836,FRLLE,FRXAG,intervalle,0,0,2,0
9836,FRLLE,FRXAG,plateau,0,0,4,0
9836,FRLLE,FRXAG,relance,0,0,1,0
9836,FRLLE,FRXNA,bascule,0,0,1,0
9836,FRLLE,FRXNA,intervalle,0,0,2,0
9836,FRLLE,FRXNA,plateau,0,0,4,0
9836,FRLLE,FRXNA,relance,0,0,1,0
9836,FRLLE,FRXSY,bascule,0,0,1,0
9836,FRLLE,FRXSY,intervalle,0,0,2,0
9836,FRLLE,FRXSY,plateau,0,0,4,0
9836,FRLLE,FRXSY,relance,0,0,1,0
9836,FRLPD,FRBZR,bascule,0,0,1,0
9836,FRLPD,FRBZR,intervalle,0,0,2,0
9836,FRLPD,FRBZR,plateau,0,0,4,0
9836,FRLPD,FRBZR,relance,0,0,1,0
9836,FRLPD,FRFNI,bascule,0,0,1,0
9836,FRLPD,FRFNI,derniers_jours,3,0,0,0
9836,FRLPD,FRFNI,intervalle,3,0,4,1
9836,FRLPD,FRFNI,ouverture,0,0,1,0
9836,FRLPD,FRFNI,plateau,3,0,14,1
9836,FRLPD,FRFNI,relance,0,0,1,0
9836,FRLPD,FRMPL,bascule,0,0,1,0
9836,FRLPD,FRMPL,derniers_jours,3,0,0,0
9836,FRLPD,FRMPL,intervalle,3,0,4,1
9836,FRLPD,FRMPL,ouverture,0,0,1,0
9836,FRLPD,FRMPL,plateau,3,0,14,1
9836,FRLPD,FRMPL,relance,0,0,1,0
9836,FRLPD,FRPGF,bascule,0,0,1,0
9836,FRLPD,FRPGF,intervalle,0,0,2,0
9836,FRLPD,FRPGF,plateau,0,0,4,0
9836,FRLPD,FRPGF,relance,0,0,1,0
9836,FRLPD,FRVLA,bascule,0,0,1,0
9836,FRLPD,FRVLA,derniers_jours,3,0,0,0
9836,FRLPD,FRVLA,intervalle,0,0,7,0
9836,FRLPD,FRVLA,ouverture,0,0,1,0
9836,FRLPD,FRVLA,plateau,1,0,16,0
9836,FRLPD,FRVLA,relance,0,0,1,0
9836,FRLPD,FRXAG,bascule,0,0,1,0
9836,FRLPD,FRXAG,intervalle,0,0,2,0
9836,FRLPD,FRXAG,plateau,0,0,4,0
9836,FRLPD,FRXAG,relance,0,0,1,0
9836,FRLPD,FRXNA,bascule,0,0,1,0
9836,FRLPD,FRXNA,intervalle,0,0,2,0
9836,FRLPD,FRXNA,plateau,0,0,4,0
9836,FRLPD,FRXNA,relance,0,0,1,0
9836,FRLPD,FRXSY,bascule,0,0,1,0
9836,FRLPD,FRXSY,intervalle,0,0,2,0
9836,FRLPD,FRXSY,plateau,0,0,4,0
9836,FRLPD,FRXSY,relance,0,0,1,0
9836,FRMLV,FRBZR,bascule,0,0,1,0
9836,FRMLV,FRBZR,intervalle,0,0,2,0
9836,FRMLV,FRBZR,plateau,0,0,4,0
9836,FRMLV,FRBZR,relance,0,0,1,0
9836,FRMLV,FRFNI,bascule,0,0,1,0
9836,FRMLV,FRFNI,derniers_jours,3,0,0,0
9836,FRMLV,FRFNI,intervalle,0,0,7,0
9836,FRMLV,FRFNI,ouverture,0,0,1,0
9836,FRMLV,FRFNI,plateau,0,0,17,0
9836,FRMLV,FRFNI,relance,0,0,1,0
9836,FRMLV,FRLPD,bascule,0,0,1,0
9836,FRMLV,FRLPD,derniers_jours,3,0,0,0
9836,FRMLV,FRLPD,intervalle,0,0,7,0
9836,FRMLV,FRLPD,ouverture,0,0,1,0
9836,FRMLV,FRLPD,plateau,0,0,17,0
9836,FRMLV,FRLPD,relance,0,0,1,0
9836,FRMLV,FRMPL,bascule,0,0,1,0
9836,FRMLV,FRMPL,derniers_jours,3,0,0,0
9836,FRMLV,FRMPL,intervalle,0,0,7,0
9836,FRMLV,FRMPL,ouverture,0,0,1,0
9836,FRMLV,FRMPL,plateau,0,0,17,0
9836,FRMLV,FRMPL,relance,0,0,1,0
9836,FRMLV,FRPGF,bascule,0,0,1,0
9836,FRMLV,FRPGF,intervalle,0,0,2,0
9836,FRMLV,FRPGF,plateau,0,0,4,0
9836,FRMLV,FRPGF,relance,0,0,1,0
9836,FRMLV,FRVLA,bascule,0,0,1,0
9836,FRMLV,FRVLA,derniers_jours,3,0,0,0
9836,FRMLV,FRVLA,intervalle,0,0,7,0
9836,FRMLV,FRVLA,ouverture,0,0,1,0
9836,FRMLV,FRVLA,plateau,0,0,17,0
9836,FRMLV,FRVLA,relance,0,0,1,0
9836,FRMLV,FRXAG,bascule,0,0,1,0
9836,FRMLV,FRXAG,intervalle,0,0,2,0
9836,FRMLV,FRXAG,plateau,0,0,4,0
9836,FRMLV,FRXAG,relance,0,0,1,0
9836,FRMLV,FRXNA,bascule,0,0,1,0
9836,FRMLV,FRXNA,intervalle,0,0,2,0
9836,FRMLV,FRXNA,plateau,0,0,4,0
9836,FRMLV,FRXNA,relance,0,0,1,0
9836,FRMLV,FRXSY,bascule,0,0,1,0
9836,FRMLV,FRXSY,intervalle,0,0,2,0
9836,FRMLV,FRXSY,plateau,0,0,4,0
9836,FRMLV,FRXSY,relance,0,0,1,0
9836,FRMLW,FRBZR,bascule,0,0,1,0
9836,FRMLW,FRBZR,intervalle,0,0,2,0
9836,FRMLW,FRBZR,plateau,0,0,4,0
9836,FRMLW,FRBZR,relance,0,0,1,0
9836,FRMLW,FRFNI,bascule,0,0,1,0
9836,FRMLW,FRFNI,derniers_jours,3,0,0,0
9836,FRMLW,FRFNI,intervalle,0,0,7,0
9836,FRMLW,FRFNI,ouverture,0,0,1,0
9836,FRMLW,FRFNI,plateau,0,0,17,0
9836,FRMLW,FRFNI,relance,0,0,1,0
9836,FRMLW,FRLPD,bascule,0,0,1,0
9836,FRMLW,FRLPD,derniers_jours,3,0,0,0
9836,FRMLW,FRLPD,intervalle,0,0,7,0
9836,FRMLW,FRLPD,ouverture,0,0,1,0
9836,FRMLW,FRLPD,plateau,0,0,17,0
9836,FRMLW,FRLPD,relance,0,0,1,0
9836,FRMLW,FRMLV,bascule,0,0,1,0
9836,FRMLW,FRMLV,derniers_jours,0,0,3,0
9836,FRMLW,FRMLV,intervalle,0,0,7,0
9836,FRMLW,FRMLV,ouverture,0,0,1,0
9836,FRMLW,FRMLV,plateau,0,0,17,0
9836,FRMLW,FRMLV,relance,0,0,1,0
9836,FRMLW,FRMPL,bascule,0,0,1,0
9836,FRMLW,FRMPL,derniers_jours,3,0,0,0
9836,FRMLW,FRMPL,intervalle,0,0,7,0
9836,FRMLW,FRMPL,ouverture,0,0,1,0
9836,FRMLW,FRMPL,plateau,0,0,17,0
9836,FRMLW,FRMPL,relance,0,0,1,0
9836,FRMLW,FRPGF,bascule,0,0,1,0
9836,FRMLW,FRPGF,intervalle,0,0,2,0
9836,FRMLW,FRPGF,plateau,0,0,4,0
9836,FRMLW,FRPGF,relance,0,0,1,0
9836,FRMLW,FRVLA,bascule,0,0,1,0
9836,FRMLW,FRVLA,derniers_jours,3,0,0,0
9836,FRMLW,FRVLA,intervalle,0,0,7,0
9836,FRMLW,FRVLA,ouverture,0,0,1,0
9836,FRMLW,FRVLA,plateau,0,0,17,0
9836,FRMLW,FRVLA,relance,0,0,1,0
9836,FRMLW,FRXAG,bascule,0,0,1,0
9836,FRMLW,FRXAG,intervalle,0,0,2,0
9836,FRMLW,FRXAG,plateau,0,0,4,0
9836,FRMLW,FRXAG,relance,0,0,1,0
9836,FRMLW,FRXNA,bascule,0,0,1,0
9836,FRMLW,FRXNA,intervalle,0,0,2,0
9836,FRMLW,FRXNA,plateau,0,0,4,0
9836,FRMLW,FRXNA,relance,0,0,1,0
9836,FRMLW,FRXSY,bascule,0,0,1,0
9836,FRMLW,FRXSY,intervalle,0,0,2,0
9836,FRMLW,FRXSY,plateau,0,0,4,0
9836,FRMLW,FRXSY,relance,0,0,1,0
9836,FRMPL,FRBZR,bascule,0,0,1,0
9836,FRMPL,FRBZR,intervalle,1,0,1,0
9836,FRMPL,FRBZR,plateau,2,0,2,0
9836,FRMPL,FRBZR,relance,0,0,1,1
9836,FRMPL,FRPGF,bascule,0,0,1,0
9836,FRMPL,FRPGF,intervalle,1,0,1,0
9836,FRMPL,FRPGF,plateau,2,0,2,0
9836,FRMPL,FRPGF,relance,0,0,1,1
9836,FRMPL,FRXAG,bascule,0,0,1,0
9836,FRMPL,FRXAG,intervalle,1,0,1,0
9836,FRMPL,FRXAG,plateau,2,0,2,0
9836,FRMPL,FRXAG,relance,0,0,1,1
9836,FRMPL,FRXNA,bascule,0,0,1,0
9836,FRMPL,FRXNA,intervalle,1,0,1,0
9836,FRMPL,FRXNA,plateau,2,0,2,0
9836,FRMPL,FRXNA,relance,0,0,1,1
9836,FRMPL,FRXSY,bascule,0,0,1,0
9836,FRMPL,FRXSY,intervalle,1,0,1,0
9836,FRMPL,FRXSY,plateau,2,0,2,0
9836,FRMPL,FRXSY,relance,0,0,1,1
9836,FRVLA,FRBZR,bascule,0,0,1,0
9836,FRVLA,FRBZR,intervalle,0,0,2,0
9836,FRVLA,FRBZR,plateau,0,0,4,0
9836,FRVLA,FRBZR,relance,0,0,1,0
9836,FRVLA,FRFNI,bascule,0,0,1,0
9836,FRVLA,FRFNI,derniers_jours,3,0,0,0
9836,FRVLA,FRFNI,intervalle,3,0,4,1
9836,FRVLA,FRFNI,ouverture,0,0,1,0
9836,FRVLA,FRFNI,plateau,3,0,14,1
9836,FRVLA,FRFNI,relance,0,0,1,0
9836,FRVLA,FRMPL,bascule,0,0,1,0
9836,FRVLA,FRMPL,derniers_jours,3,0,0,0
9836,FRVLA,FRMPL,intervalle,3,0,4,1
9836,FRVLA,FRMPL,ouverture,0,0,1,0
9836,FRVLA,FRMPL,plateau,3,0,14,1
9836,FRVLA,FRMPL,relance,0,0,1,0
9836,FRVLA,FRPGF,bascule,0,0,1,0
9836,FRVLA,FRPGF,intervalle,0,0,2,0
9836,FRVLA,FRPGF,plateau,0,0,4,0
9836,FRVLA,FRPGF,relance,0,0,1,0
9836,FRVLA,FRXAG,bascule,0,0,1,0
9836,FRVLA,FRXAG,intervalle,0,0,2,0
9836,FRVLA,FRXAG,plateau,0,0,4,0
9836,FRVLA,FRXAG,relance,0,0,1,0
9836,FRVLA,FRXNA,bascule,0,0,1,0
9836,FRVLA,FRXNA,intervalle,0,0,2,0
9836,FRVLA,FRXNA,plateau,0,0,4,0
9836,FRVLA,FRXNA,relance,0,0,1,0
9836,FRVLA,FRXSY,bascule,0,0,1,0
9836,FRVLA,FRXSY,intervalle,0,0,2,0
9836,FRVLA,FRXSY,plateau,0,0,4,0
9836,FRVLA,FRXSY,relance,0,0,1,0
9836,FRXAG,FRBZR,bascule,0,0,1,0
9836,FRXAG,FRBZR,intervalle,1,0,1,0
9836,FRXAG,FRBZR,plateau,2,0,2,0
9836,FRXAG,FRBZR,relance,0,0,1,1
9836,FRXAG,FRPGF,bascule,0,0,1,0
9836,FRXAG,FRPGF,intervalle,1,0,1,0
9836,FRXAG,FRPGF,plateau,2,0,2,0
9836,FRXAG,FRPGF,relance,0,0,1,1
9836,FRXAG,FRXNA,bascule,0,0,1,0
9836,FRXAG,FRXNA,intervalle,1,0,1,0
9836,FRXAG,FRXNA,plateau,2,0,2,0
9836,FRXAG,FRXNA,relance,0,0,1,1
9836,FRXNA,FRPGF,bascule,0,0,1,0
9836,FRXNA,FRPGF,intervalle,1,0,1,0
9836,FRXNA,FRPGF,plateau,2,0,2,0
9836,FRXNA,FRPGF,relance,0,0,1,1
9836,FRXSY,FRBZR,bascule,0,0,1,0
9836,FRXSY,FRBZR,intervalle,1,0,1,0
9836,FRXSY,FRBZR,plateau,2,0,2,0
9836,FRXSY,FRBZR,relance,0,0,1,1
9836,FRXSY,FRPGF,bascule,0,0,1,0
9836,FRXSY,FRPGF,intervalle,1,0,1,0
9836,FRXSY,FRPGF,plateau,2,0,2,0
9836,FRXSY,FRPGF,relance,0,0,1,1
9836,FRXSY,FRXAG,bascule,0,0,1,0
9836,FRXSY,FRXAG,intervalle,1,0,1,0
9836,FRXSY,FRXAG,plateau,2,0,2,0
9836,FRXSY,FRXAG,relance,0,0,1,1
9836,FRXSY,FRXNA,bascule,0,0,1,0
9836,FRXSY,FRXNA,intervalle,1,0,1,0
9836,FRXSY,FRXNA,plateau,2,0,2,0
9836,FRXSY,FRXNA,relance,0,0,1,1
9838,BEBMI,FRACR,bascule,0,0,1,0
9838,BEBMI,FRACR,derniers_jours,3,0,0,0
9838,BEBMI,FRACR,intervalle,1,0,6,0
9838,BEBMI,FRACR,ouverture,0,0,1,0
9838,BEBMI,FRACR,plateau,0,0,17,0
9838,BEBMI,FRACR,relance,1,0,0,0
9838,BEBMI,FRAET,bascule,0,0,1,0
9838,BEBMI,FRAET,derniers_jours,3,0,0,0
